Transaction_id,Transaction_date,Transaction_time,Transaction_qty,Store_id,Store_location,Product_id,Unit_price,Product_category,Product_name,Product_detail,Total Sales (Revenue),Year,Month Number,Month Name,Day of Week
109889,27-05-2023,16:28:58,3,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,11.25,2023,5,May,Saturday
109890,27-05-2023,16:28:58,1,5,Lower Manhattan,6,21,Coffee beans,Gourmet Beans,Ethiopia,21,2023,5,May,Saturday
109891,27-05-2023,16:30:32,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5,2023,5,May,Saturday
109892,27-05-2023,16:31:34,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,2023,5,May,Saturday
109893,27-05-2023,16:32:03,1,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,3,2023,5,May,Saturday
109894,27-05-2023,16:34:41,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7,2023,5,May,Saturday
109895,27-05-2023,16:36:33,3,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,7.5,2023,5,May,Saturday
109896,27-05-2023,16:36:33,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,2023,5,May,Saturday
109897,27-05-2023,16:36:46,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,2023,5,May,Saturday
109898,27-05-2023,16:36:55,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,6,2023,5,May,Saturday
109899,27-05-2023,16:39:19,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,2023,5,May,Saturday
109900,27-05-2023,16:39:19,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,3.75,2023,5,May,Saturday
109901,27-05-2023,16:41:05,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5,2023,5,May,Saturday
109902,27-05-2023,16:41:58,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,6,2023,5,May,Saturday
109903,27-05-2023,16:42:03,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5,2023,5,May,Saturday
109904,27-05-2023,16:43:10,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,2023,5,May,Saturday
109905,27-05-2023,16:43:10,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup,1.6,2023,5,May,Saturday
109906,27-05-2023,16:46:19,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,2023,5,May,Saturday
109907,27-05-2023,16:46:19,1,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,0.8,2023,5,May,Saturday
109908,27-05-2023,16:48:39,3,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,9,2023,5,May,Saturday
109909,27-05-2023,16:49:25,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7,2023,5,May,Saturday
109910,27-05-2023,16:49:30,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,2023,5,May,Saturday
109911,27-05-2023,16:49:54,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,6,2023,5,May,Saturday
109912,27-05-2023,16:50:11,3,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,7.5,2023,5,May,Saturday
109913,27-05-2023,16:50:32,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,2023,5,May,Saturday
109914,27-05-2023,16:51:01,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,2023,5,May,Saturday
109915,27-05-2023,16:52:02,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,2023,5,May,Saturday
109916,27-05-2023,16:56:02,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,2023,5,May,Saturday
109917,27-05-2023,16:56:02,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone,3,2023,5,May,Saturday
109918,27-05-2023,16:58:14,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,2023,5,May,Saturday
109919,27-05-2023,16:59:01,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,6,2023,5,May,Saturday
109920,27-05-2023,17:03:18,1,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg,3,2023,5,May,Saturday
109921,27-05-2023,17:04:13,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,3.75,2023,5,May,Saturday
109922,27-05-2023,17:04:13,1,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,0.8,2023,5,May,Saturday
109923,27-05-2023,17:06:05,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,2023,5,May,Saturday
109924,27-05-2023,17:07:02,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,2023,5,May,Saturday
109925,27-05-2023,17:08:58,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,2023,5,May,Saturday
109926,27-05-2023,17:09:43,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,2023,5,May,Saturday
109927,27-05-2023,17:15:40,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,6,2023,5,May,Saturday
109928,27-05-2023,17:17:50,2,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg,6,2023,5,May,Saturday
109929,27-05-2023,17:18:57,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7,2023,5,May,Saturday
109930,27-05-2023,17:19:02,3,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,11.25,2023,5,May,Saturday
109931,27-05-2023,17:19:02,1,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,0.8,2023,5,May,Saturday
109932,27-05-2023,17:19:24,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023,5,May,Saturday
109933,27-05-2023,17:19:24,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup,1.6,2023,5,May,Saturday
109934,27-05-2023,17:19:28,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7,2023,5,May,Saturday
109935,27-05-2023,17:21:00,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,2023,5,May,Saturday
109936,27-05-2023,17:21:25,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,2023,5,May,Saturday
109937,27-05-2023,17:22:23,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,2023,5,May,Saturday
109938,27-05-2023,17:22:34,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5,2023,5,May,Saturday
109939,27-05-2023,17:23:13,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,2023,5,May,Saturday
109940,27-05-2023,17:23:20,3,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,9,2023,5,May,Saturday
109941,27-05-2023,17:24:01,3,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg,9,2023,5,May,Saturday
109942,27-05-2023,17:25:07,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5,2023,5,May,Saturday
109943,27-05-2023,17:27:13,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,2023,5,May,Saturday
109944,27-05-2023,17:27:45,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5,2023,5,May,Saturday
109945,27-05-2023,17:27:45,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,2023,5,May,Saturday
109946,27-05-2023,17:29:24,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,2023,5,May,Saturday
109947,27-05-2023,17:30:35,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,2023,5,May,Saturday
109948,27-05-2023,17:30:41,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6,2023,5,May,Saturday
109949,27-05-2023,17:30:41,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023,5,May,Saturday
109950,27-05-2023,17:31:23,3,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,7.5,2023,5,May,Saturday
109951,27-05-2023,17:31:37,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,3,2023,5,May,Saturday
109952,27-05-2023,17:31:37,1,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,0.8,2023,5,May,Saturday
109953,27-05-2023,17:31:37,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,2023,5,May,Saturday
109954,27-05-2023,17:31:56,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6,2023,5,May,Saturday
109955,27-05-2023,17:31:57,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7,2023,5,May,Saturday
109956,27-05-2023,17:31:57,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,2023,5,May,Saturday
109957,27-05-2023,17:32:20,2,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg,6,2023,5,May,Saturday
109958,27-05-2023,17:34:19,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,2023,5,May,Saturday
109959,27-05-2023,17:35:03,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,2023,5,May,Saturday
109960,27-05-2023,17:35:06,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,2023,5,May,Saturday
109961,27-05-2023,17:35:18,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,2023,5,May,Saturday
109962,27-05-2023,17:35:34,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,2023,5,May,Saturday
109963,27-05-2023,17:36:03,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5,2023,5,May,Saturday
109964,27-05-2023,17:36:48,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,2023,5,May,Saturday
109965,27-05-2023,17:36:48,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6,2023,5,May,Saturday
109966,27-05-2023,17:37:11,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5,2023,5,May,Saturday
109967,27-05-2023,17:37:58,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,2023,5,May,Saturday
109968,27-05-2023,17:38:20,3,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,7.5,2023,5,May,Saturday
109969,27-05-2023,17:38:52,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,2023,5,May,Saturday
109970,27-05-2023,17:42:21,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9,2023,5,May,Saturday
109971,27-05-2023,17:44:49,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4,2023,5,May,Saturday
109972,27-05-2023,17:45:23,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,2023,5,May,Saturday
109973,27-05-2023,17:47:12,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,3,2023,5,May,Saturday
109974,27-05-2023,17:47:29,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,2023,5,May,Saturday
109975,27-05-2023,17:48:46,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,2023,5,May,Saturday
109976,27-05-2023,17:48:55,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,2023,5,May,Saturday
109977,27-05-2023,17:48:55,1,5,Lower Manhattan,15,9.25,Loose Tea,Green tea,Serenity Green Tea,9.25,2023,5,May,Saturday
109978,27-05-2023,17:49:31,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,2023,5,May,Saturday
109979,27-05-2023,17:49:39,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4,2023,5,May,Saturday
109980,27-05-2023,17:50:39,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5,2023,5,May,Saturday
109981,27-05-2023,17:52:35,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5,2023,5,May,Saturday
109982,27-05-2023,17:52:35,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone,3,2023,5,May,Saturday
109983,27-05-2023,17:54:02,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,2023,5,May,Saturday
109984,27-05-2023,17:54:10,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,2023,5,May,Saturday
109985,27-05-2023,17:55:07,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,2023,5,May,Saturday
109986,27-05-2023,17:55:07,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup,1.6,2023,5,May,Saturday
109987,27-05-2023,17:55:30,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5,2023,5,May,Saturday
109988,27-05-2023,17:55:36,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2,2023,5,May,Saturday
109989,27-05-2023,17:56:42,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,2023,5,May,Saturday
109990,27-05-2023,17:57:27,3,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,11.25,2023,5,May,Saturday
109991,27-05-2023,17:57:27,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2023,5,May,Saturday
109992,27-05-2023,18:00:28,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3,2023,5,May,Saturday
109993,27-05-2023,18:03:15,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7,2023,5,May,Saturday
109994,27-05-2023,18:03:35,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,2023,5,May,Saturday
109995,27-05-2023,18:03:35,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone,3,2023,5,May,Saturday
109996,27-05-2023,18:04:10,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,2023,5,May,Saturday
109997,27-05-2023,18:06:06,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4,2023,5,May,Saturday
109998,27-05-2023,18:06:08,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,2023,5,May,Saturday
109999,27-05-2023,18:07:18,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,2023,5,May,Saturday
110000,27-05-2023,18:08:41,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,2023,5,May,Saturday
110001,27-05-2023,18:08:44,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,2023,5,May,Saturday
110002,27-05-2023,18:13:40,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,2023,5,May,Saturday
110003,27-05-2023,18:13:48,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6,2023,5,May,Saturday
110004,27-05-2023,18:15:01,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5,2023,5,May,Saturday
110005,27-05-2023,18:17:20,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,3,2023,5,May,Saturday
110006,27-05-2023,18:19:44,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,3.75,2023,5,May,Saturday
110007,27-05-2023,18:19:44,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup,1.6,2023,5,May,Saturday
110008,27-05-2023,18:19:50,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,2023,5,May,Saturday
110009,27-05-2023,18:19:54,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,2023,5,May,Saturday
110010,27-05-2023,18:21:27,1,5,Lower Manhattan,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,2.1,2023,5,May,Saturday
110011,27-05-2023,18:21:27,1,5,Lower Manhattan,72,2.65,Bakery,Scone,Ginger Scone,2.65,2023,5,May,Saturday
110012,27-05-2023,18:21:27,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,2023,5,May,Saturday
110013,27-05-2023,18:22:09,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,2023,5,May,Saturday
110014,27-05-2023,18:22:40,3,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,7.5,2023,5,May,Saturday
110015,27-05-2023,18:23:02,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5,2023,5,May,Saturday
110016,27-05-2023,18:23:57,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,6,2023,5,May,Saturday
110017,27-05-2023,18:29:55,3,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,9,2023,5,May,Saturday
110018,27-05-2023,18:29:57,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5,2023,5,May,Saturday
110019,27-05-2023,18:30:03,2,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,6,2023,5,May,Saturday
110020,27-05-2023,18:32:27,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5,2023,5,May,Saturday
110021,27-05-2023,18:32:27,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023,5,May,Saturday
110022,27-05-2023,18:35:28,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7,2023,5,May,Saturday
110023,27-05-2023,18:37:27,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6,2023,5,May,Saturday
110024,27-05-2023,18:37:27,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,3.75,2023,5,May,Saturday
110025,27-05-2023,18:37:46,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,3.75,2023,5,May,Saturday
110026,27-05-2023,18:38:45,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8,2023,5,May,Saturday
110027,27-05-2023,18:39:19,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5,2023,5,May,Saturday
110028,27-05-2023,18:45:07,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5,2023,5,May,Saturday
110029,27-05-2023,18:46:11,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4,2023,5,May,Saturday
110030,27-05-2023,18:46:11,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023,5,May,Saturday
110031,27-05-2023,18:50:38,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,2023,5,May,Saturday
110032,27-05-2023,18:51:34,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4,2023,5,May,Saturday
110033,27-05-2023,18:51:34,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023,5,May,Saturday
110034,27-05-2023,18:51:41,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8,2023,5,May,Saturday
110035,27-05-2023,18:54:08,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6,2023,5,May,Saturday
110036,27-05-2023,18:57:06,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,2023,5,May,Saturday
110037,27-05-2023,18:57:37,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6,2023,5,May,Saturday
110038,27-05-2023,18:57:57,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5,2023,5,May,Saturday
110039,27-05-2023,18:58:13,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,2023,5,May,Saturday
110040,27-05-2023,18:58:47,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,2023,5,May,Saturday
110041,27-05-2023,18:59:14,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,2023,5,May,Saturday
110042,27-05-2023,18:59:14,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023,5,May,Saturday
110043,27-05-2023,19:00:38,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,2023,5,May,Saturday
110044,27-05-2023,19:00:38,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023,5,May,Saturday
110045,27-05-2023,19:03:21,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,6,2023,5,May,Saturday
110046,27-05-2023,19:03:48,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,2023,5,May,Saturday
110047,27-05-2023,19:05:01,1,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,3,2023,5,May,Saturday
110048,27-05-2023,19:08:26,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6,2023,5,May,Saturday
110049,27-05-2023,19:09:34,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,2023,5,May,Saturday
110050,27-05-2023,19:11:06,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,2023,5,May,Saturday
110051,27-05-2023,19:11:56,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,2023,5,May,Saturday
110052,27-05-2023,19:16:47,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,2023,5,May,Saturday
110053,27-05-2023,19:20:53,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,2023,5,May,Saturday
110054,27-05-2023,19:21:36,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,6,2023,5,May,Saturday
110055,27-05-2023,19:21:36,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,2023,5,May,Saturday
110056,27-05-2023,19:22:12,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,2023,5,May,Saturday
110057,27-05-2023,19:22:13,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8,2023,5,May,Saturday
110058,27-05-2023,19:22:35,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,2.1,2023,5,May,Saturday
110059,27-05-2023,19:22:35,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25,2023,5,May,Saturday
110060,27-05-2023,19:22:35,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,2023,5,May,Saturday
110061,27-05-2023,19:22:47,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3,2023,5,May,Saturday
110062,27-05-2023,19:26:29,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,2023,5,May,Saturday
110063,27-05-2023,19:28:38,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,2023,5,May,Saturday
110064,27-05-2023,19:28:38,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023,5,May,Saturday
110065,27-05-2023,19:29:43,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,2023,5,May,Saturday
110066,27-05-2023,19:30:57,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,2023,5,May,Saturday
110067,27-05-2023,19:40:42,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,2023,5,May,Saturday
110068,27-05-2023,19:41:43,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,2023,5,May,Saturday
110069,27-05-2023,19:41:46,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,2023,5,May,Saturday
110070,27-05-2023,19:41:49,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,2023,5,May,Saturday
110071,27-05-2023,19:41:55,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,2023,5,May,Saturday
110072,27-05-2023,19:43:51,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9,2023,5,May,Saturday
110073,27-05-2023,19:44:53,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023,5,May,Saturday
110074,27-05-2023,19:45:07,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5,2023,5,May,Saturday
110075,27-05-2023,19:45:40,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,2023,5,May,Saturday
110076,27-05-2023,19:45:45,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023,5,May,Saturday
110077,27-05-2023,19:45:45,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6,2023,5,May,Saturday
